+1 0.11538461538461539 0.11538461538461539 0.057692307692307696 0.019230769230769232
+1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.09615384615384616 0.11538461538461539 0.019230769230769232 0.038461538461538464
+1 0.057692307692307696 0.09615384615384616 0.019230769230769232 0.019230769230769232
+1 0.11538461538461539 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.038461538461538464 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.038461538461538464 0.019230769230769232 0.07692307692307693
+1 0.019230769230769232 0.038461538461538464 0.019230769230769232 0.038461538461538464
+1 0.019230769230769232 0.11538461538461539 0.038461538461538464 0.019230769230769232
+1 0.038461538461538464 0.11538461538461539 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.038461538461538464 0.019230769230769232 0.019230769230769232
+1 0.057692307692307696 0.09615384615384616 0.019230769230769232 0.07692307692307693
+1 0.057692307692307696 0.019230769230769232 0.11538461538461539 0.11538461538461539
+1 0.019230769230769232 0.038461538461538464 0.11538461538461539 0.11538461538461539
+1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
+1 0.019230769230769232 0.11538461538461539 0.019230769230769232 0.057692307692307696
+1 0.019230769230769232 0.09615384615384616 0.057692307692307696 0.019230769230769232
+1 0.019230769230769232 0.09615384615384616 0.019230769230769232 0.019230769230769232
+1 0.057692307692307696 0.019230769230769232 0.038461538461538464 0.019230769230769232
+1 0.057692307692307696 0.019230769230769232 0.07692307692307693 0.019230769230769232
+1 0.019230769230769232 0.019230769230769232 0.11538461538461539 0.11538461538461539
+1 0.019230769230769232 0.019230769230769232 0.07692307692307693 0.019230769230769232
+1 0.057692307692307696 0.019230769230769232 0.019230769230769232 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
-1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.057692307692307696
-1 0.038461538461538464 0.11538461538461539 0.019230769230769232 0.019230769230769232
-1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
-1 0.07692307692307693 0.019230769230769232 0.019230769230769232 0.019230769230769232
-1 0.019230769230769232 0.07692307692307693 0.07692307692307693 0.07692307692307693
-1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.057692307692307696
-1 0.038461538461538464 0.057692307692307696 0.038461538461538464 0.019230769230769232
-1 0.038461538461538464 0.057692307692307696 0.038461538461538464 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.11538461538461539 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.07692307692307693 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.1346153846153846 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.1346153846153846 0.038461538461538464
-1 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
-1 0.019230769230769232 0.11538461538461539 0.057692307692307696 0.019230769230769232
-1 0.19230769230769232 0.019230769230769232 0.019230769230769232 0.038461538461538464
-1 0.019230769230769232 0.11538461538461539 0.057692307692307696 0.019230769230769232
-1 0.019230769230769232 0.057692307692307696 0.019230769230769232 0.019230769230769232
-1 0.038461538461538464 0.11538461538461539 0.057692307692307696 0.019230769230769232
-1 0.019230769230769232 0.019230769230769232 0.07692307692307693 0.07692307692307693
-1 0.19230769230769232 0.019230769230769232 0.019230769230769232 0.057692307692307696
-1 0.038461538461538464 0.11538461538461539 0.019230769230769232 0.019230769230769232
-1 0.038461538461538464 0.07692307692307693 0.019230769230769232 0.019230769230769232
