0.08108108108108109,0.08108108108108109,0.35135135135135137,0.02702702702702703,+1
0.05405405405405406,0.10810810810810811,0.35135135135135137,0.35135135135135137,+1
0.05405405405405406,0.1891891891891892,0.21621621621621623,0.02702702702702703,+1
0.02702702702702703,0.10810810810810811,0.02702702702702703,0.08108108108108109,+1
0.02702702702702703,0.08108108108108109,0.35135135135135137,0.35135135135135137,+1
0.02702702702702703,0.02702702702702703,0.35135135135135137,0.35135135135135137,+1
0.02702702702702703,0.10810810810810811,0.35135135135135137,0.35135135135135137,+1
0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.02702702702702703,0.02702702702702703,0.21621621621621623,0.02702702702702703,+1
0.02702702702702703,0.02702702702702703,0.21621621621621623,0.21621621621621623,+1
0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,+1
0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.05405405405405406,0.10810810810810811,0.02702702702702703,0.08108108108108109,+1
0.02702702702702703,0.1891891891891892,0.02702702702702703,0.02702702702702703,+1
0.02702702702702703,0.02702702702702703,0.02702702702702703,0.21621621621621623,+1
0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,+1
0.05405405405405406,0.10810810810810811,0.21621621621621623,0.21621621621621623,+1
0.02702702702702703,0.10810810810810811,0.02702702702702703,0.21621621621621623,+1
0.05405405405405406,0.1891891891891892,0.02702702702702703,0.02702702702702703,+1
0.02702702702702703,0.02702702702702703,0.35135135135135137,0.35135135135135137,+1
0.1891891891891892,0.10810810810810811,0.02702702702702703,0.02702702702702703,+1
0.08108108108108109,0.10810810810810811,0.35135135135135137,0.08108108108108109,+1
0.1891891891891892,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.1891891891891892,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,+1
0.02702702702702703,0.1891891891891892,0.02702702702702703,0.02702702702702703,+1
0.08108108108108109,0.08108108108108109,0.35135135135135137,0.02702702702702703,+1
0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,+1
0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,-1
0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,-1
0.05405405405405406,0.02702702702702703,0.02702702702702703,0.08108108108108109,-1
0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,-1
0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,-1
0.02702702702702703,0.05405405405405406,0.08108108108108109,0.02702702702702703,-1
0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,-1
0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,-1
